Sistema, Dia, Hora, Eolica, Fotovoltaica,  Biomasa, Carboelectrica, Ciclo Combinado, Combustion Interna, Geotermoelectrica, Hidroelectrica, Nucleoelectrica, Termica Convencional, Turbo Gas
SEN,5/6/2020,16," 1,431 "," 4,443 ", 3 ," 1,994 "," 23,366 ", 253 , 510 ," 3,504 "," 1,334 "," 2,430 "," 1,996 "
SEN,5/6/2020,17," 1,563 "," 4,188 ", 3 ," 2,001 "," 23,594 ", 256 , 510 ," 3,533 "," 1,333 "," 2,435 "," 2,094 "
SEN,5/6/2020,18," 1,733 "," 4,027 ", 2 ," 1,989 "," 23,334 ", 287 , 510 ," 3,213 "," 1,332 "," 2,434 "," 2,098 "
SEN,5/6/2020,19," 1,767 "," 3,307 ", 2 ," 1,947 "," 23,223 ", 305 , 509 ," 3,066 "," 1,332 "," 2,339 "," 1,972 "
SEN,5/6/2020,20," 1,847 "," 1,901 ", 3 ," 1,956 "," 23,315 ", 311 , 501 ," 3,558 "," 1,332 "," 2,296 "," 1,890 "
SEN,5/6/2020,21," 1,700 ", 334 , 3 ," 1,962 "," 23,739 ", 318 , 502 ," 5,509 "," 1,333 "," 2,296 "," 1,831 "
SEN,5/6/2020,22," 1,439 ", 6 , 3 ," 1,963 "," 24,052 ", 321 , 507 ," 6,859 "," 1,333 "," 2,297 "," 1,832 "
SEN,5/6/2020,23," 1,339 ", -   , 3 ," 1,955 "," 24,327 ", 322 , 507 ," 6,692 "," 1,334 "," 2,317 "," 1,854 "
SEN,5/6/2020,24," 1,348 ", -   , 3 ," 1,943 "," 24,348 ", 321 , 512 ," 5,925 "," 1,335 "," 2,308 "," 1,831 "
SEN,6/6/2020,1," 1,194 ", -   , 2 ," 1,778 "," 23,856 ", 319 , 511 ," 5,000 "," 1,335 "," 2,278 "," 1,817 "
SEN,6/6/2020,2," 1,033 ", -   , 2 ," 1,696 "," 23,596 ", 318 , 513 ," 4,151 "," 1,336 "," 2,186 "," 1,740 "
SEN,6/6/2020,3, 924 , -   , 2 ," 1,726 "," 23,577 ", 321 , 516 ," 3,105 "," 1,337 "," 2,133 "," 1,713 "
SEN,6/6/2020,4, 745 , -   , 2 ," 1,748 "," 23,534 ", 321 , 515 ," 2,542 "," 1,339 "," 2,106 "," 1,693 "
SEN,6/6/2020,5, 685 , -   , 2 ," 1,790 "," 23,605 ", 321 , 513 ," 1,786 "," 1,339 "," 2,104 "," 1,689 "
SEN,6/6/2020,6, 591 , 0 , 2 ," 1,788 "," 23,564 ", 320 , 513 ," 1,727 "," 1,339 "," 2,100 "," 1,688 "
SEN,6/6/2020,7, 533 , 3 , 2 ," 1,835 "," 23,163 ", 321 , 522 ," 2,080 "," 1,339 "," 1,992 "," 1,680 "
SEN,6/6/2020,8, 488 , 339 , 2 ," 1,782 "," 23,046 ", 322 , 520 ," 1,588 "," 1,339 "," 1,887 "," 1,682 "
SEN,6/6/2020,9, 416 ," 2,023 ", 2 ," 1,233 "," 22,863 ", 216 , 523 ," 1,881 "," 1,339 "," 1,869 "," 1,678 "
SEN,6/6/2020,10, 473 ," 3,534 ", 2 ," 1,180 "," 22,244 ", 208 , 523 ," 2,085 "," 1,338 "," 1,864 "," 1,669 "
SEN,6/6/2020,11, 464 ," 4,231 ", 2 ," 1,505 "," 22,028 ", 203 , 522 ," 2,106 "," 1,337 "," 1,891 "," 1,751 "
SEN,6/6/2020,12, 447 ," 4,452 ", 2 ," 1,831 "," 21,915 ", 206 , 518 ," 2,006 "," 1,336 "," 2,051 "," 1,835 "
SEN,6/6/2020,13, 571 ," 4,395 ", 2 ," 1,846 "," 22,075 ", 200 , 517 ," 2,247 "," 1,335 "," 2,264 "," 1,826 "
SEN,6/6/2020,14, 884 ," 4,290 ", 2 ," 1,889 "," 21,812 ", 204 , 518 ," 2,325 "," 1,334 "," 2,447 "," 1,771 "
SEN,6/6/2020,15," 1,155 "," 4,063 ", 2 ," 1,884 "," 21,954 ", 205 , 522 ," 2,200 "," 1,333 "," 2,567 "," 1,813 "
SEN,6/6/2020,16," 1,257 "," 3,946 ", 2 ," 1,888 "," 22,014 ", 202 , 520 ," 1,975 "," 1,332 "," 2,693 "," 1,879 "
SEN,6/6/2020,17," 1,378 "," 3,753 ", 2 ," 1,823 "," 22,352 ", 204 , 523 ," 1,893 "," 1,331 "," 2,896 "," 1,916 "
SEN,6/6/2020,18," 1,200 "," 3,532 ", 2 ," 1,824 "," 22,202 ", 212 , 515 ," 2,177 "," 1,331 "," 3,138 "," 1,898 "
SEN,6/6/2020,19," 1,227 "," 3,081 ", 2 ," 1,823 "," 22,185 ", 240 , 516 ," 2,123 "," 1,331 "," 3,187 "," 1,830 "
SEN,6/6/2020,20," 1,033 "," 1,898 ", 2 ," 1,832 "," 22,322 ", 272 , 523 ," 2,897 "," 1,331 "," 3,219 "," 1,867 "
SEN,6/6/2020,21," 1,112 ", 378 , 2 ," 1,845 "," 22,480 ", 312 , 525 ," 5,238 "," 1,331 "," 3,369 "," 1,898 "
SEN,6/6/2020,22," 1,362 ", 6 , 2 ," 1,858 "," 22,694 ", 323 , 526 ," 6,244 "," 1,331 "," 3,426 "," 1,884 "
SEN,6/6/2020,23," 1,168 ", -   , 2 ," 1,855 "," 22,665 ", 324 , 523 ," 5,857 "," 1,332 "," 3,434 "," 1,838 "
SEN,6/6/2020,24," 1,070 ", -   , 2 ," 1,854 "," 22,480 ", 326 , 527 ," 4,624 "," 1,332 "," 3,426 "," 1,838 "
SEN,7/6/2020,1, 904 , -   , 2 ," 1,858 "," 22,437 ", 327 , 526 ," 3,662 "," 1,333 "," 3,204 "," 1,780 "
SEN,7/6/2020,2, 913 , -   , 2 ," 1,773 "," 22,563 ", 274 , 528 ," 2,752 "," 1,334 "," 2,617 "," 1,750 "
SEN,7/6/2020,3, 958 , -   , 2 ," 1,335 "," 22,452 ", 272 , 529 ," 2,446 "," 1,335 "," 2,294 "," 1,736 "
SEN,7/6/2020,4," 1,006 ", -   , 2 ," 1,325 "," 21,963 ", 272 , 529 ," 2,047 "," 1,336 "," 2,195 "," 1,736 "
SEN,7/6/2020,5," 1,011 ", -   , 2 ," 1,323 "," 21,721 ", 219 , 504 ," 1,867 "," 1,336 "," 2,074 "," 1,741 "
SEN,7/6/2020,6, 971 , 0 , 2 ," 1,334 "," 21,210 ", 216 , 492 ," 1,834 "," 1,336 "," 2,111 "," 1,720 "
SEN,7/6/2020,7, 879 , 12 , 2 ," 1,332 "," 20,692 ", 217 , 505 ," 1,880 "," 1,336 "," 2,112 "," 1,714 "
SEN,7/6/2020,8, 747 , 345 , 2 ," 1,321 "," 19,841 ", 216 , 516 ," 1,603 "," 1,337 "," 2,079 "," 1,679 "
SEN,7/6/2020,9, 524 ," 1,936 ", 2 ," 1,319 "," 18,722 ", 215 , 517 ," 1,488 "," 1,337 "," 2,068 "," 1,664 "
SEN,7/6/2020,10, 454 ," 3,409 ", 2 ," 1,319 "," 18,428 ", 211 , 517 ," 1,333 "," 1,336 "," 2,033 "," 1,659 "
SEN,7/6/2020,11, 462 ," 4,003 ", 2 ," 1,330 "," 18,390 ", 212 , 517 ," 1,451 "," 1,335 "," 2,031 "," 1,645 "
SEN,7/6/2020,12, 442 ," 4,312 ", 2 ," 1,330 "," 17,886 ", 211 , 516 ," 2,051 "," 1,334 "," 2,040 "," 1,731 "
SEN,7/6/2020,13, 415 ," 4,284 ", 2 ," 1,330 "," 18,273 ", 211 , 515 ," 2,133 "," 1,333 "," 2,048 "," 1,813 "
SEN,7/6/2020,14, 640 ," 4,380 ", 2 ," 1,216 "," 18,843 ", 209 , 514 ," 1,785 "," 1,331 "," 2,101 "," 1,886 "
SEN,7/6/2020,15, 653 ," 4,211 ", 2 ," 1,187 "," 19,546 ", 208 , 492 ," 1,833 "," 1,329 "," 2,112 "," 1,896 "
SEN,7/6/2020,16, 833 ," 4,160 ", 3 ," 1,182 "," 20,115 ", 209 , 475 ," 1,758 "," 1,325 "," 2,110 "," 1,976 "
SEN,7/6/2020,17, 852 ," 3,816 ", 2 ," 1,219 "," 20,318 ", 208 , 473 ," 2,410 "," 1,322 "," 2,216 "," 1,872 "
SEN,7/6/2020,18, 847 ," 3,199 ", 2 ," 1,776 "," 20,505 ", 200 , 474 ," 1,973 "," 1,321 "," 2,716 "," 1,961 "
SEN,7/6/2020,19, 942 ," 2,840 ", 2 ," 1,860 "," 20,652 ", 208 , 478 ," 1,657 "," 1,321 "," 2,880 "," 2,054 "
SEN,7/6/2020,20," 1,222 "," 1,729 ", 2 ," 1,860 "," 21,192 ", 236 , 460 ," 2,061 "," 1,321 "," 2,943 "," 2,121 "
SEN,7/6/2020,21," 1,857 ", 399 , 2 ," 1,862 "," 21,707 ", 272 , 461 ," 4,360 "," 1,324 "," 2,981 "," 1,857 "
SEN,7/6/2020,22," 2,161 ", 7 , 2 ," 1,862 "," 21,622 ", 319 , 462 ," 6,062 "," 1,326 "," 2,990 "," 1,931 "
SEN,7/6/2020,23," 2,303 ", -   , 2 ," 1,860 "," 21,907 ", 321 , 471 ," 5,659 "," 1,327 "," 2,984 "," 1,979 "
SEN,7/6/2020,24," 2,516 ", -   , 2 ," 1,746 "," 21,887 ", 322 , 476 ," 4,444 "," 1,327 "," 2,984 "," 1,802 "
SEN,8/6/2020,1," 2,463 ", -   , 2 ," 1,632 "," 21,887 ", 320 , 509 ," 3,047 "," 1,327 "," 2,982 "," 1,671 "
SEN,8/6/2020,2," 2,289 ", -   , 2 ," 1,635 "," 21,816 ", 317 , 513 ," 2,135 "," 1,328 "," 2,820 "," 1,645 "
SEN,8/6/2020,3," 2,132 ", -   , 2 ," 1,584 "," 21,783 ", 318 , 515 ," 1,830 "," 1,329 "," 2,384 "," 1,630 "
SEN,8/6/2020,4," 1,999 ", -   , 2 ," 1,510 "," 21,380 ", 321 , 512 ," 1,717 "," 1,331 "," 2,390 "," 1,633 "
SEN,8/6/2020,5," 1,694 ", -   , 2 ," 1,703 "," 21,361 ", 316 , 510 ," 1,416 "," 1,332 "," 2,427 "," 1,629 "
SEN,8/6/2020,6," 1,588 ", 0 , 2 ," 1,851 "," 21,367 ", 321 , 525 ," 1,164 "," 1,334 "," 2,539 "," 1,630 "
SEN,8/6/2020,7," 1,501 ", 13 , 3 ," 1,850 "," 21,405 ", 321 , 528 ," 1,438 "," 1,335 "," 2,878 "," 1,626 "
SEN,8/6/2020,8," 1,586 ", 392 , 3 ," 1,794 "," 21,513 ", 317 , 526 ," 1,730 "," 1,336 "," 3,063 "," 1,647 "
SEN,8/6/2020,9," 1,368 "," 2,377 ", 3 ," 1,648 "," 21,606 ", 315 , 528 ," 1,639 "," 1,336 "," 3,097 "," 1,725 "
SEN,8/6/2020,10," 1,331 "," 3,828 ", 3 ," 1,659 "," 21,551 ", 315 , 531 ," 2,165 "," 1,335 "," 3,105 "," 1,792 "
SEN,8/6/2020,11," 1,276 "," 4,249 ", 3 ," 1,730 "," 21,524 ", 302 , 531 ," 2,522 "," 1,336 "," 3,307 "," 1,784 "
SEN,8/6/2020,12," 1,358 "," 4,389 ", 3 ," 1,865 "," 22,043 ", 303 , 531 ," 2,636 "," 1,334 "," 3,297 "," 1,847 "
SEN,8/6/2020,13," 1,467 "," 4,511 ", 3 ," 1,867 "," 22,437 ", 300 , 530 ," 2,773 "," 1,331 "," 3,236 "," 1,875 "
SEN,8/6/2020,14," 1,508 "," 4,558 ", 3 ," 1,911 "," 22,832 ", 298 , 531 ," 3,123 "," 1,328 "," 3,281 "," 1,856 "
SEN,8/6/2020,15," 1,537 "," 4,352 ", 2 ," 2,019 "," 23,190 ", 294 , 531 ," 3,448 "," 1,324 "," 3,264 "," 1,861 "
SEN,8/6/2020,16," 1,519 "," 4,063 ", 2 ," 2,019 "," 23,288 ", 290 , 531 ," 4,096 "," 1,320 "," 3,279 "," 1,813 "
SEN,8/6/2020,17," 1,682 "," 3,771 ", 3 ," 2,003 "," 23,314 ", 292 , 534 ," 4,519 "," 1,317 "," 3,325 "," 1,867 "
SEN,8/6/2020,18," 2,008 "," 3,076 ", 3 ," 2,017 "," 23,405 ", 296 , 533 ," 4,164 "," 1,314 "," 3,412 "," 1,920 "
SEN,8/6/2020,19," 2,039 "," 2,288 ", 3 ," 2,013 "," 23,693 ", 303 , 533 ," 3,683 "," 1,315 "," 3,414 "," 1,859 "
SEN,8/6/2020,20," 2,190 "," 1,520 ", 3 ," 1,994 "," 23,679 ", 316 , 534 ," 3,827 "," 1,320 "," 3,376 "," 2,052 "
SEN,8/6/2020,21," 2,429 ", 374 , 3 ," 2,011 "," 23,746 ", 318 , 534 ," 5,596 "," 1,324 "," 3,398 "," 1,814 "
SEN,8/6/2020,22," 2,293 ", 5 , 3 ," 2,016 "," 23,861 ", 307 , 536 ," 6,880 "," 1,328 "," 3,414 "," 1,789 "
SEN,8/6/2020,23," 2,294 ", -   , 3 ," 2,017 "," 23,610 ", 302 , 538 ," 7,159 "," 1,329 "," 3,379 "," 1,811 "
SEN,8/6/2020,24," 2,433 ", -   , 3 ," 1,981 "," 23,252 ", 321 , 538 ," 6,522 "," 1,330 "," 3,268 "," 1,802 "
SEN,9/6/2020,1," 2,458 ", -   , 3 ," 1,694 "," 23,493 ", 342 , 539 ," 4,973 "," 1,331 "," 2,862 "," 1,800 "
SEN,9/6/2020,2," 2,369 ", -   , 3 ," 1,488 "," 23,830 ", 341 , 540 ," 3,303 "," 1,332 "," 2,673 "," 1,881 "
SEN,9/6/2020,3," 2,327 ", -   , 3 ," 1,345 "," 23,599 ", 346 , 539 ," 2,917 "," 1,334 "," 2,707 "," 1,797 "
SEN,9/6/2020,4," 2,023 ", -   , 3 ," 1,329 "," 23,033 ", 347 , 542 ," 2,633 "," 1,334 "," 2,885 "," 1,763 "
SEN,9/6/2020,5," 1,939 ", -   , 3 ," 1,553 "," 22,901 ", 346 , 541 ," 2,157 "," 1,335 "," 2,981 "," 1,764 "
SEN,9/6/2020,6," 1,735 ", 0 , 3 ," 1,823 "," 23,046 ", 346 , 540 ," 1,861 "," 1,335 "," 3,159 "," 1,677 "
SEN,9/6/2020,7," 1,628 ", 14 , 3 ," 1,830 "," 22,895 ", 346 , 540 ," 2,147 "," 1,335 "," 3,189 "," 1,617 "
SEN,9/6/2020,8," 1,529 ", 308 , 3 ," 1,812 "," 22,857 ", 308 , 538 ," 2,148 "," 1,336 "," 3,284 "," 1,614 "
SEN,9/6/2020,9," 1,281 "," 2,198 ", 3 ," 1,809 "," 22,578 ", 292 , 536 ," 2,036 "," 1,336 "," 3,250 "," 1,848 "
SEN,9/6/2020,10," 1,309 "," 3,967 ", 3 ," 1,811 "," 21,911 ", 289 , 535 ," 2,272 "," 1,336 "," 3,313 "," 1,916 "
SEN,9/6/2020,11," 1,364 "," 4,270 ", 2 ," 1,829 "," 21,938 ", 288 , 537 ," 2,788 "," 1,336 "," 3,345 "," 1,920 "
SEN,9/6/2020,12," 1,426 "," 4,613 ", 1 ," 1,828 "," 22,023 ", 287 , 537 ," 3,001 "," 1,335 "," 3,384 "," 1,891 "
SEN,9/6/2020,13," 1,302 "," 4,702 ", 1 ," 1,810 "," 22,423 ", 291 , 536 ," 3,221 "," 1,334 "," 3,425 "," 1,897 "
SEN,9/6/2020,14," 1,178 "," 4,658 ", 2 ," 1,779 "," 23,180 ", 344 , 535 ," 3,070 "," 1,333 "," 3,544 "," 1,898 "
SEN,9/6/2020,15," 1,073 "," 4,447 ", 2 ," 1,823 "," 23,857 ", 342 , 533 ," 3,087 "," 1,331 "," 3,683 "," 1,927 "
SEN,9/6/2020,16," 1,071 "," 3,882 ", 2 ," 1,825 "," 23,626 ", 343 , 532 ," 4,553 "," 1,330 "," 3,540 "," 1,974 "
SEN,9/6/2020,17," 1,175 "," 3,337 ", 2 ," 1,858 "," 23,805 ", 343 , 532 ," 5,175 "," 1,328 "," 3,484 "," 1,987 "
SEN,9/6/2020,18," 1,667 "," 2,837 ", 3 ," 1,797 "," 23,904 ", 337 , 533 ," 4,876 "," 1,324 "," 3,492 "," 1,992 "
SEN,9/6/2020,19," 1,668 "," 2,207 ", 3 ," 1,821 "," 23,451 ", 340 , 532 ," 4,755 "," 1,319 "," 3,602 "," 1,986 "
SEN,9/6/2020,20," 1,518 "," 1,530 ", 3 ," 1,840 "," 23,749 ", 341 , 536 ," 4,555 "," 1,320 "," 3,675 "," 2,002 "
SEN,9/6/2020,21," 1,463 ", 420 , 2 ," 1,834 "," 24,169 ", 339 , 535 ," 5,859 "," 1,323 "," 4,070 "," 1,780 "
SEN,9/6/2020,22," 1,321 ", 8 , 2 ," 1,825 "," 23,906 ", 345 , 535 ," 6,597 "," 1,326 "," 4,141 "," 1,831 "
SEN,9/6/2020,23, 882 , 0 , 3 ," 1,966 "," 24,081 ", 338 , 536 ," 6,446 "," 1,328 "," 4,204 "," 1,914 "
SEN,9/6/2020,24, 673 , 0 , 3 ," 1,837 "," 24,228 ", 338 , 536 ," 5,874 "," 1,329 "," 4,153 "," 1,900 "
SEN,10/6/2020,1, 496 , 0 , 3 ," 1,754 "," 24,702 ", 349 , 540 ," 4,426 "," 1,331 "," 3,972 "," 1,801 "
SEN,10/6/2020,2, 630 , 0 , 3 ," 1,552 "," 24,771 ", 329 , 541 ," 3,343 "," 1,333 "," 3,635 "," 1,737 "
SEN,10/6/2020,3," 1,460 ", 0 , 3 ," 1,176 "," 24,003 ", 308 , 542 ," 2,860 "," 1,334 "," 3,396 "," 1,629 "
SEN,10/6/2020,4," 1,287 ", 0 , 3 ," 1,127 "," 23,517 ", 309 , 543 ," 2,755 "," 1,337 "," 3,362 "," 1,616 "
SEN,10/6/2020,5, 628 , 0 , 3 ," 1,568 "," 23,579 ", 308 , 543 ," 2,453 "," 1,339 "," 3,373 "," 1,617 "
SEN,10/6/2020,6, 404 , 0 , 3 ," 1,749 "," 23,635 ", 307 , 543 ," 2,017 "," 1,339 "," 3,487 "," 1,619 "
SEN,10/6/2020,7, 421 , 13 , 3 ," 1,867 "," 23,741 ", 307 , 542 ," 1,731 "," 1,340 "," 3,649 "," 1,623 "
SEN,10/6/2020,8, 659 , 274 , 3 ," 1,881 "," 23,709 ", 310 , 539 ," 1,601 "," 1,340 "," 3,665 "," 1,624 "
SEN,10/6/2020,9, 605 ," 1,733 ", 3 ," 1,836 "," 23,417 ", 312 , 537 ," 1,794 "," 1,341 "," 3,619 "," 1,684 "
SEN,10/6/2020,10, 688 ," 2,853 ", 3 ," 1,827 "," 22,957 ", 312 , 526 ," 2,499 "," 1,342 "," 3,635 "," 1,723 "
SEN,10/6/2020,11, 759 ," 3,311 ", 2 ," 1,823 "," 23,083 ", 310 , 518 ," 2,809 "," 1,342 "," 3,668 "," 1,704 "
SEN,10/6/2020,12, 875 ," 3,840 ", 1 ," 1,861 "," 22,861 ", 310 , 519 ," 2,582 "," 1,342 "," 3,721 "," 1,977 "
SEN,10/6/2020,13, 925 ," 4,064 ", 1 ," 1,991 "," 22,909 ", 357 , 518 ," 2,745 "," 1,341 "," 3,831 "," 1,995 "
SEN,10/6/2020,14," 1,049 "," 4,090 ", 1 ," 2,065 "," 23,193 ", 360 , 525 ," 3,179 "," 1,339 "," 3,857 "," 1,975 "
SEN,10/6/2020,15," 1,190 "," 4,257 ", 1 ," 2,130 "," 23,164 ", 346 , 527 ," 3,361 "," 1,338 "," 3,881 "," 1,949 "
SEN,10/6/2020,16," 1,623 "," 3,881 ", 1 ," 2,223 "," 23,248 ", 315 , 527 ," 3,701 "," 1,336 "," 3,886 "," 1,955 "
SEN,10/6/2020,17," 1,550 "," 3,801 ", 1 ," 2,209 "," 23,432 ", 334 , 537 ," 3,895 "," 1,336 "," 3,789 "," 1,969 "
SEN,10/6/2020,18," 1,726 "," 3,347 ", 1 ," 2,220 "," 23,429 ", 337 , 537 ," 3,581 "," 1,335 "," 3,737 "," 1,978 "
SEN,10/6/2020,19," 1,603 "," 2,630 ", 2 ," 2,250 "," 23,545 ", 355 , 537 ," 3,226 "," 1,334 "," 3,722 "," 1,996 "
SEN,10/6/2020,20," 1,891 "," 1,499 ", 3 ," 2,338 "," 23,741 ", 357 , 538 ," 3,371 "," 1,334 "," 3,721 "," 1,735 "
SEN,10/6/2020,21," 1,929 ", 379 , 3 ," 2,398 "," 23,942 ", 364 , 540 ," 4,878 "," 1,334 "," 3,707 "," 1,727 "
SEN,10/6/2020,22," 1,704 ", 8 , 3 ," 2,408 "," 23,926 ", 368 , 540 ," 6,447 "," 1,334 "," 3,656 "," 1,802 "
SEN,10/6/2020,23," 1,725 ", -   , 3 ," 2,406 "," 24,058 ", 366 , 540 ," 6,467 "," 1,335 "," 3,471 "," 1,823 "
SEN,10/6/2020,24," 1,874 ", -   , 3 ," 2,396 "," 23,824 ", 362 , 538 ," 5,845 "," 1,336 "," 3,275 "," 1,805 "
SEN,11/6/2020,1," 2,022 ", 0 , 3 ," 2,170 "," 23,952 ", 361 , 538 ," 4,785 "," 1,337 "," 2,856 "," 1,606 "
SEN,11/6/2020,2," 2,015 ", 0 , 3 ," 2,021 "," 23,671 ", 327 , 538 ," 3,972 "," 1,337 "," 2,675 "," 1,517 "
SEN,11/6/2020,3," 1,878 ", 0 , 3 ," 1,773 "," 23,475 ", 322 , 539 ," 3,276 "," 1,337 "," 2,596 "," 1,451 "
SEN,11/6/2020,4," 2,618 ", 0 , 3 ," 1,721 "," 23,194 ", 268 , 539 ," 2,194 "," 1,338 "," 2,516 "," 1,450 "
SEN,11/6/2020,5," 2,451 ", -   , 3 ," 1,893 "," 23,249 ", 266 , 540 ," 1,770 "," 1,338 "," 2,290 "," 1,389 "
SEN,11/6/2020,6," 2,245 ", 0 , 3 ," 2,334 "," 23,091 ", 260 , 539 ," 1,415 "," 1,338 "," 2,332 "," 1,336 "
SEN,11/6/2020,7," 2,371 ", 10 , 3 ," 2,343 "," 23,207 ", 258 , 540 ," 1,416 "," 1,338 "," 2,318 "," 1,314 "
SEN,11/6/2020,8," 2,642 ", 302 , 3 ," 2,338 "," 23,044 ", 263 , 539 ," 1,401 "," 1,338 "," 2,263 "," 1,315 "
SEN,11/6/2020,9," 2,571 "," 1,683 ", 3 ," 2,079 "," 22,944 ", 262 , 538 ," 1,677 "," 1,339 "," 2,270 "," 1,368 "
SEN,11/6/2020,10," 2,705 "," 2,961 ", 3 ," 2,030 "," 22,715 ", 263 , 536 ," 2,123 "," 1,338 "," 2,226 "," 1,381 "
SEN,11/6/2020,11," 2,936 "," 3,433 ", 3 ," 2,034 "," 22,318 ", 264 , 537 ," 2,619 "," 1,336 "," 2,217 "," 1,481 "
SEN,11/6/2020,12," 3,216 "," 3,403 ", 3 ," 2,020 "," 22,627 ", 261 , 537 ," 2,482 "," 1,335 "," 2,228 "," 1,521 "
SEN,11/6/2020,13," 3,034 "," 3,570 ", 3 ," 1,994 "," 22,908 ", 267 , 536 ," 2,711 "," 1,334 "," 2,258 "," 1,634 "
SEN,11/6/2020,14," 3,013 "," 3,862 ", 3 ," 1,845 "," 23,134 ", 268 , 536 ," 2,736 "," 1,333 "," 2,297 "," 1,688 "
SEN,11/6/2020,15," 3,145 "," 3,668 ", 2 ," 1,873 "," 23,437 ", 299 , 537 ," 2,901 "," 1,332 "," 2,293 "," 1,671 "
SEN,11/6/2020,16," 3,191 "," 3,502 ", 2 ," 1,838 "," 23,377 ", 365 , 536 ," 3,313 "," 1,331 "," 2,369 "," 1,641 "
SEN,11/6/2020,17," 2,880 "," 2,838 ", 2 ," 2,150 "," 23,650 ", 359 , 536 ," 3,493 "," 1,332 "," 2,469 "," 1,641 "
SEN,11/6/2020,18," 2,972 "," 2,484 ", 3 ," 2,260 "," 23,470 ", 358 , 536 ," 3,248 "," 1,331 "," 2,641 "," 1,671 "
SEN,11/6/2020,19," 3,258 "," 2,295 ", 3 ," 2,287 "," 23,271 ", 363 , 535 ," 2,417 "," 1,331 "," 2,678 "," 1,693 "
SEN,11/6/2020,20," 2,968 "," 1,412 ", 3 ," 1,920 "," 23,178 ", 364 , 536 ," 3,436 "," 1,331 "," 2,616 "," 1,708 "
SEN,11/6/2020,21," 2,952 ", 339 , 3 ," 1,535 "," 23,748 ", 367 , 537 ," 5,141 "," 1,331 "," 2,590 "," 1,702 "
SEN,11/6/2020,22," 2,669 ", 7 , 3 ," 1,532 "," 24,151 ", 371 , 534 ," 6,245 "," 1,332 "," 2,589 "," 1,674 "
SEN,11/6/2020,23," 3,034 ", -   , 3 ," 1,453 "," 24,050 ", 371 , 531 ," 6,214 "," 1,333 "," 2,498 "," 1,706 "
SEN,11/6/2020,24," 3,029 ", -   , 3 ," 1,451 "," 24,168 ", 373 , 531 ," 5,252 "," 1,333 "," 2,470 "," 1,693 "
SEN,12/6/2020,1," 3,177 ", 0 , 3 ," 1,451 "," 23,893 ", 366 , 533 ," 3,621 "," 1,333 "," 2,467 "," 1,482 "
SEN,12/6/2020,2," 3,132 ", 0 , 3 ," 1,454 "," 23,106 ", 364 , 536 ," 2,913 "," 1,334 "," 2,485 "," 1,473 "
SEN,12/6/2020,3," 2,794 ", 0 , 3 ," 1,450 "," 22,880 ", 362 , 537 ," 2,586 "," 1,334 "," 2,419 "," 1,457 "
SEN,12/6/2020,4," 2,900 ", 0 , 3 ," 1,458 "," 22,596 ", 263 , 540 ," 2,222 "," 1,335 "," 2,231 "," 1,435 "
SEN,12/6/2020,5," 2,935 ", 0 , 3 ," 1,452 "," 22,620 ", 263 , 541 ," 1,666 "," 1,335 "," 2,177 "," 1,422 "
SEN,12/6/2020,6," 2,661 ", 0 , 3 ," 1,462 "," 22,851 ", 258 , 542 ," 1,474 "," 1,336 "," 2,240 "," 1,425 "
SEN,12/6/2020,7," 2,413 ", 10 , 3 ," 1,445 "," 23,035 ", 256 , 543 ," 1,467 "," 1,336 "," 2,455 "," 1,424 "
SEN,12/6/2020,8," 2,446 ", 338 , 3 ," 1,504 "," 22,820 ", 260 , 542 ," 1,482 "," 1,336 "," 2,438 "," 1,424 "
SEN,12/6/2020,9," 2,515 "," 1,860 ", 3 ," 1,580 "," 22,524 ", 258 , 538 ," 2,102 "," 1,336 "," 2,235 "," 1,416 "
SEN,12/6/2020,10," 2,590 "," 3,097 ", 3 ," 1,508 "," 22,241 ", 261 , 539 ," 2,340 "," 1,335 "," 2,213 "," 1,459 "
SEN,12/6/2020,11," 2,811 "," 3,656 ", 3 ," 1,446 "," 22,822 ", 261 , 536 ," 2,056 "," 1,335 "," 2,293 "," 1,519 "
SEN,12/6/2020,12," 3,029 "," 3,907 ", 3 ," 1,472 "," 23,021 ", 262 , 530 ," 1,859 "," 1,333 "," 2,434 "," 1,512 "
SEN,12/6/2020,13," 2,794 "," 3,939 ", 3 ," 1,485 "," 23,279 ", 262 , 514 ," 2,456 "," 1,333 "," 2,432 "," 1,525 "
SEN,12/6/2020,14," 2,485 "," 4,104 ", 3 ," 1,572 "," 23,690 ", 256 , 515 ," 2,526 "," 1,333 "," 2,545 "," 1,552 "
SEN,12/6/2020,15," 2,689 "," 4,091 ", 2 ," 1,628 "," 23,898 ", 256 , 513 ," 2,289 "," 1,332 "," 2,673 "," 1,577 "
SEN,12/6/2020,16," 2,876 "," 3,849 ", 2 ," 1,588 "," 23,885 ", 254 , 513 ," 2,627 "," 1,332 "," 2,812 "," 1,599 "
SEN,12/6/2020,17," 3,067 "," 3,776 ", 2 ," 1,568 "," 23,949 ", 255 , 509 ," 2,523 "," 1,331 "," 2,907 "," 1,581 "
SEN,12/6/2020,18," 3,458 "," 3,521 ", 2 ," 1,567 "," 23,707 ", 257 , 508 ," 2,213 "," 1,332 "," 2,762 "," 1,596 "
SEN,12/6/2020,19," 3,199 "," 3,299 ", 1 ," 1,564 "," 23,398 ", 258 , 507 ," 2,257 "," 1,332 "," 2,552 "," 1,606 "
